OTUID;Kingdom;Phylum;Class;Order;Family;Genus;Species
aca2652350dde8bdac513e43a589af48;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Butyricicoccus;
db90a3acc0020d7356092331ea64d466;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
5af92ae9e79f221f2af223b544df1d4e;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-003;
ab3b3ecf8176bf3d559baf2f3ee63164;Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;
20157db8293496b8648e7367cf2d0a3a;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;gut metagenome
e39f5903bc789a90a727c26b27b49214;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-005;uncultured organism
4ef04693a5711719a5bdae913f820a25;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;uncultured organism
a5616f23ca4e10034f096638c0429738;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;uncultured prokaryote
b60239656666b00e8c9e542173b1e78f;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
d21babb85ed846ec86ec00550ab06caf;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;;
a6cf6d3b3c2fe994e5e26e5ac65fe301;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
1e40c5201173425aebb30ad668bcb2cc;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
64d2e448c0ae636a8f97f2f08818aa11;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Butyrivibrio;
d99b6b442060015171ae5c67b852e250;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
8cd2bc99cf250c8128e03cc93c50de2d;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Sutterella;
4d6bebbaff9d133f2ec309f2e2e1556b;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Asteroleplasma;uncultured bacterium
f4728cf8c01d068bb347e95da2cf7e9d;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
8cfafbd7df9ba6325868c75a4177bacc;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae UCG-010;uncultured organism
45f0e64b8430fd7b461c7dce9bcd4027;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes obesi
cb04a71e3ed374e35b1bd439e61488a3;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 2;uncultured bacterium
f7c6e217747c04696052d80872419521;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;
ec01533ff950c80a96e0c62b24f8a447;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides coprocola DSM 17136
1be54027d257081f9278fd099ce003eb;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Sutterella;Sutterella sp. YIT 12072
bcab2ed21bb08d69106870ba0500ff60;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium 6;
3833c7194dd5b134d0a4e4177a48d450;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;uncultured organism
b51e0971f5d31e8b4d8f25593ae60eab;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
394379b484d030d717b13265365d602f;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;
de076ef283d25b7cafa0df067bde0f32;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
957a6a2d8e1915bc711a7ef99c61e8e6;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae NK4A214 group;
826cda5d9a04f88f01c5109a38664886;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Sutterella;Duodenibacillus massiliensis
5898a32d21c7a32230bdf4459e891b25;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Coprobacter;uncultured organism
d217f9b1f118087b15cbe0f7aa786f37;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus ruminis
94cebd0683e749af346cd36206b58db8;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides plebeius
f2516036da0304c0844a5284e99207c8;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
200777f30c0dde635d4dce8854a89851;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae NK3B31 group;
db4aaa2e99a932a2a302461c6e97512b;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 1;metagenome
e023e94e81d39747c70650fec17448d1;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 1;uncultured Ruminococcus sp.
a8d48afdf558a7b1f40921a00931fecc;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-005;
ac293b1f6a1fea25bdddd8c419cce0e7;Bacteria;Cyanobacteria;Melainabacteria;Gastranaerophilales;;;
bc6b591a91f9cc998ebcdf40f60934b4;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;
2293cacf08b6822aa1f4eace22865e4b;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;uncultured;gut metagenome;gut metagenome
e9ae1bb9f69f2cd02863a174f03b3199;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
7040c3febaffc2c653687e2b240746b9;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Agathobacter;Eubacterium ramulus
2e16353bc1cfdf548606a16730682aed;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinifilaceae;Butyricimonas;
031fcb759c6bcc9e708fc3f0aae13cc9;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae NK4A136 group;metagenome
c74ecf38c608947b24dd879b6388bdb4;Bacteria;;;;;;
88b7d1155ca83a45fa117b618398285a;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;
d0ac3c8d6fd4c2acb9737d9fd2d17913;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-002;uncultured rumen bacterium
629f63c31275f7d406277b04a2fdf373;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 2;uncultured organism
ee5133f16748a9d60d9f98030741f119;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Sutterella;
3afc5586339a5707657757855186b317;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megasphaera;
91cfaef0247997e25e9a76cf8bf69d49;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Eisenbergiella;
2ac995899168084c26b7e2ea980774e5;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Enterorhabdus;uncultured bacterium
5e81e83fc3d53b89ea8bceaaefbb2612;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
59c2357cbe651c6475fe724df3513c45;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
7b4a68d5e34c88409497bb6088dafcb9;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
dd13b4c8b45292cf1fa157c02d72b599;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;;
0c617ff675a67fcc24300664c26eb48e;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;uncultured bacterium
46eb42b94ce0c533fac21b1c70e3900b;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;
83f155f18daabad11a1f347f5f6558f1;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group;uncultured bacterium
2fde9512c6ffa4f43e4e60ca005a1756;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
61558b70e63edfe784d7b17ea0dbfc30;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;
6cf6884563493f7c976f84e42ce80a49;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
c11d1e1752b21385417fccc1991f06ae;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;metagenome;metagenome
dc6ee8de29d8eaffa5e008e0fee5776b;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 2;
76a2ed0b542a85e2a60653fab878d45d;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;
f6a612897a8925943e6a56142b3de4b8;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Mitsuokella;uncultured bacterium
3aae3b465c890fa75f3368821e45508b;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 2;uncultured organism
27ee02c5aa11d14894fd7bd10e7d1edd;Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;gut metagenome
6d5989abeba09609ae698dc0fc4ef294;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;
d633065184e554625b2826879587cf3e;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Parasutterella;uncultured organism
0d1c8e7eb78d3fc99abcf8ff9eb542e9;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Dialister;
9c7e8404e8f9218a72a11b5a30c85075;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
10c61be4e94ab722b2607c50c528b1c5;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella;
5b337b6f7d93b356f2238f823fe68458;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcus;uncultured bacterium
7f2a123831a51fe8eddffa2e98dd19e3;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;
1bfb506a06cf77b14803ac291d6aa7e0;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Ruminococcus] gnavus group;
0c4014d92cf6e54fc2799ac10462e798;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;metagenome
c17bcfbdd39abb4b367cbe954e4db941;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus fermentum
a1c1a77768f17d40b0192d17a1963424;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;
d12e6591c110eecd92000ec71434db44;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-002;
d22b646e45789e3ffb59cff9367d9435;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Parasutterella;uncultured bacterium
4fa66164838e6b65197dfa942d0ad77d;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinifilaceae;Butyricimonas;uncultured bacterium
c5ba4472ec37c2fbc2110f9ea2f93b82;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-004;uncultured bacterium
59daa676437c64e44b88cb1dcf09e46b;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
33bd9a173462665f67ec84d5e548279f;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;uncultured bacterium
5dd3d13bdca09f963cf3d2c0f626b10a;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-005;
380a0c0b00503a0559c45802f4ba435c;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Succinivibrio;
d887bb88c13fd53458c479e5569a22f6;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium;
4ae4e7b14b9b857369f918c374f17358;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;uncultured;Frisingicoccus caecimuris
123d527d33394227a1dcc5b684248e8f;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
3978b3342b540993e81199981d1f284d;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;
565ab47717180f301c4a71d15338d746;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;gut metagenome
462cc54a4f04b62e85b0b5114a5fd415;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
0150fdf0fff5a0ac658063ef11e379b5;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;
09f24ab98784a1d4dcc4cfa65f895c3a;Bacteria;;;;;;
c3f300b7def9918a4156548e0a1c95c9;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerostipes;
52c3d8e0687e7c9a7153ccb2f49031d2;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;
3e97acbc42a8fc97c26c5aa84b8a0ff5;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 2;uncultured bacterium
25146db4ebe6ffaaff32d613e7f29f99;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae NK4A136 group;
1e25ff737731f5f4adde165f5ff43586;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
e960eee014dbefa5bca8674b1586d039;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
b2bb13b9cea299d0d70a31ac7ba0cbe8;Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;Victivallis;unidentified
cda9398c0378afbfe2dc8685da7e20c8;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Tyzzerella 4;
fc778352c0e349f47ad6aac7854aabb4;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae UCG-001;Marseilla massiliensis
f38d73655e1a5b3d0d9c1aeb8300ddfb;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;
9968195e02545f3763c50ef965f2695f;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Eubacterium] ventriosum group;
38523e81b9f41f261d399aea415ed929;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
a70e88cd725575bb7b66cbc3281ef0e1;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
1fbbcda83d080211f0964f97d852ef30;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides plebeius
7fb8f26100a71f401e92643cf4c6abb6;Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;
2cb613ee066dbec13a7eb863b578063c;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 2;uncultured organism
7e8b85516a9873c17f5b6a7059cc906f;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;gut metagenome
bbb6b156c822303f6c6eeab3b2edd4fe;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
d1b0731ec974f45165d01b61105ebfd2;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;
8adfcea4373a9e44d59a99e4fedf412b;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;
4b86bf5d5c8082908f48571ac32d14a3;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;
e3239d0ef9723c9ef4b4b8ad89de7654;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
bd93fa395975d3b11c62cfd01972b528;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;
a80d4fa550ccdb7dc1c39a7f4040c7d5;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Parasutterella;
2f20c2c511f73cbe2097d2ebd029fff3;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes indistinctus YIT 12060
7639f292d59045126970921b48f33a35;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
e3ebf711583d7f14a0d0b35f3d983183;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Senegalimassilia;uncultured bacterium
fc94c4ac82cc1971b3e48eed98ae22f9;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
2e6a32b7380ea8c8b3f7deb03d8fecc9;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus subsp. anginosus
8aa45aed8287a05504e4cc842e0f8f6b;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
52bf5ca754f4614b603c1295738f865e;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;gut metagenome
cc7b8e9339ee1afe2423efcbff63ea53;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Howardella;
fa20d727c35f58c67f5f01c580d2c6d5;Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;;
7f80d397b35d16f4998f207d753da346;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus mucosae
821ffc3ee3e4f922851abf299da6e243;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;metagenome;metagenome
d27aed8369e834fba06bf566083da226;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;uncultured organism
9a5571ea7ea6bbf2359205558751b7e7;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales vadinBB60 group;uncultured organism;uncultured organism
5d2aaa57afa7361550a93890e5372fc5;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
f3f5c90dbc5535d91f028f802e596807;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;uncultured bacterium;uncultured bacterium
3a2855a73f5636fab2714a9757deea19;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 1;metagenome
69787d27872689135e486975b610a2df;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;metagenome
0db66c8fbad0b6830adf3a1732427be5;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;uncultured bacterium;uncultured bacterium
24d7a431d86939ed7cc528db5eaf2585;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
7767a8655aff8c5612e240da6526f26d;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;
05436030daeaaf60f791e8402df1eca6;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;
a374e88427ba0520286da333f8ec9fdb;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus johnsonii
6952185695578627705ca74e4f96b48b;Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;uncultured organism
217592fb0e60da73e26f3bf3b2092b05;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
5dc3f1abf027bc0d4b55d4b9cd6cfb76;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;;
0cda6f33412077a327e5792052b7fd73;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;
ed2e6cbf2d3efc6fcf62679f66ade028;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;
5ed036865af04f6ffe654a37da48940a;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerostipes;
78c34a94a0044a2c8e95d17c4a1c7125;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Intestinibacter;uncultured bacterium
70c7c03a247d39dc3b2800b4e780d085;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 2;uncultured bacterium
fba33daa135f663663c43aff4a10b788;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
787ac5e77b62e6f5cc7b95794e2c1a2d;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinifilaceae;Butyricimonas;Butyricimonas sp. AT11
f0cad0566ccaeafcf280e4e5e73e1e9d;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;gut metagenome
f9fdacdd871c778f465df49e68a14151;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Sutterella;
4954c8930d8bcebe1e418189b6cc7f55;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;
9aadfaccf85a77dcd798f8808f950ac8;Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Sutterella;
91d33d3bad427a99de4d79f8a83b1da6;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Marvinbryantia;
b1270cc31b4920cc7c470c11264d7300;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Holdemanella;
50d6b4113f3caee11fd5d0ec1ab01f22;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptoclostridium;
1ef7639f62357f1cca8180addb6e32db;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Butyricicoccus;uncultured bacterium
ac791351c9e428a8c89bc4be5ec6afb9;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;
e02eed2d56cdf51cfb7047041ebb3a0f;Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;
e335da7e049e0afede6781b026994619;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio piger
7c7579e40f7deaaa44533f776fe15359;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Peptococcus;uncultured bacterium
105c1551891375fae819dda1404dfe2c;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae NK4A214 group;
d03efbfb26ee22106055ae6a40d17488;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;[Clostridium] innocuum group;
d39b0de90ce0a048daceeece2fcd2e40;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium;
e9a0fe7be1de477fa704890753c07f7d;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
05139571d9fb1d3ea487b936e817a191;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;uncultured Ruminococcaceae bacterium
399a5056d85945f120a39e18fa460062;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
56106f4cfcbc54442abba31428b28ade;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 2;uncultured bacterium
1042c3a3e9c6a43f1ea5197b6e3fc830;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae NK3B31 group;metagenome
293923f61941a7751fc0e44ab4db5862;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 7;
f06abdfcb545d4ce427f10f91f3511fc;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides plebeius
afb2b278ac82a30003b7350c8dceaf2c;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Veillonella;
7fef4b51f6245afec567e71b1b81dbcd;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus
8534e94a87db905a23b39357b9a350af;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;
c85e9d1c9440449588853d6eaa80eee5;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Butyricicoccus;uncultured bacterium
d6bfcd004f2954e4892a07b83b95fe82;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides finegoldii CL09T03C10
